dateTime;country;total_cases;new_cases;total_deaths;new_deaths;total_recovered;active_cases;critical_cases;cases_per_million;deaths_per_million
2020-04-06T11:03:12.223406;Maldives;19;0;0;0;13;6;0;35;0
2020-04-06T11:03:12.223406;Libya;18;0;1;0;0;17;0;3;1
2020-04-06T11:03:12.223406;Guinea-Bissau;18;0;0;0;0;18;0;9;0
2020-04-06T11:03:12.223406;New Caledonia;18;0;0;0;1;17;0;63;0
2020-04-06T11:03:12.223406;Equatorial Guinea;16;0;0;0;1;15;0;11;0
2020-04-06T11:03:12.223406;Namibia;16;0;0;0;3;13;0;6;0
2020-04-06T11:03:12.223406;Antigua and Barbuda;15;0;0;0;0;15;1;153;0
2020-04-06T11:03:12.223406;Mongolia;15;1;0;0;2;13;0;5;0
2020-04-06T11:03:12.223406;Angola;14;0;2;0;2;10;0;4;6
2020-04-06T11:03:12.223406;Dominica;14;0;0;0;0;14;0;194;0
2020-04-06T11:03:12.223406;Fiji;14;2;0;0;0;14;0;16;0
2020-04-06T11:03:12.223406;Saint Lucia;14;0;0;0;1;13;0;76;0
2020-04-06T11:03:12.223406;Liberia;13;0;3;0;3;7;0;3;6
2020-04-06T11:03:12.223406;Sudan;12;0;2;0;2;8;0;3;5
2020-04-06T11:03:12.223406;Grenada;12;0;0;0;0;12;2;107;0
2020-04-06T11:03:12.223406;Laos;12;1;0;0;0;12;0;2;0
2020-04-06T11:03:12.223406;Curaçao;11;0;1;0;5;5;0;67;6
2020-04-06T11:03:12.223406;Greenland;11;0;0;0;3;8;0;194;0
2020-04-06T11:03:12.223406;Suriname;10;0;1;0;0;9;0;17;2
2020-04-06T11:03:12.223406;Mozambique;10;0;0;0;1;9;0;3;0
2020-04-06T11:03:12.223406;Saint Kitts and Nevis;10;0;0;0;0;10;0;188;0
2020-04-06T11:03:12.223406;Seychelles;10;0;0;0;0;10;0;102;0
2020-04-06T11:03:12.223406;MS Zaandam;9;0;2;0;0;7;0;0;0
2020-04-06T11:03:12.223406;Zimbabwe;9;0;1;0;0;8;0;6;7
2020-04-06T11:03:12.223406;Nepal;9;0;0;0;1;8;0;3;0
2020-04-06T11:03:12.223406;Chad;9;0;0;0;0;9;0;5;0
2020-04-06T11:03:12.223406;Eswatini;9;0;0;0;0;9;0;8;0
2020-04-06T11:03:12.223406;CAR;8;0;0;0;0;8;0;2;0
2020-04-06T11:03:12.223406;Cabo Verde;7;0;1;0;1;5;0;13;2
2020-04-06T11:03:12.223406;Vatican City;7;0;0;0;0;7;0;8739;0
2020-04-06T11:03:12.223406;St. Vincent Grenadines;7;0;0;0;1;6;0;63;0
2020-04-06T11:03:12.223406;Somalia;7;0;0;0;1;6;0;4;0
2020-04-06T11:03:12.223406;Botswana;6;0;1;0;0;5;0;3;4
2020-04-06T11:03:12.223406;Mauritania;6;0;1;0;2;3;0;1;2
2020-04-06T11:03:12.223406;Nicaragua;6;0;1;0;0;5;0;9;2
2020-04-06T11:03:12.223406;Montserrat;6;0;0;0;0;6;0;1202;0
2020-04-06T11:03:12.223406;St. Barth;6;0;0;0;1;5;0;607;0
2020-04-06T11:03:12.223406;Sierra Leone;6;0;0;0;0;6;0;8;0
2020-04-06T11:03:12.223406;Belize;5;0;1;1;0;4;1;13;3
2020-04-06T11:03:12.223406;Turks and Caicos;5;0;1;0;0;4;0;129;26
2020-04-06T11:03:12.223406;Bhutan;5;0;0;0;2;3;0;6;0
2020-04-06T11:03:12.223406;Gambia;4;0;1;0;2;1;0;2;4
2020-04-06T11:03:12.223406;Malawi;4;0;0;0;0;4;0;2;0
2020-04-06T11:03:12.223406;Western Sahara;4;0;0;0;0;4;0;7;0
2020-04-06T11:03:12.223406;Anguilla;3;0;0;0;0;3;0;200;0
2020-04-06T11:03:12.223406;British Virgin Islands;3;0;0;0;0;3;0;99;0
2020-04-06T11:03:12.223406;Burundi;3;0;0;0;0;3;0;3;0
2020-04-06T11:03:12.223406;Caribbean Netherlands;2;0;0;0;0;2;0;76;0
2020-04-06T11:03:12.223406;Falkland Islands;2;0;0;0;0;2;0;575;0
2020-04-06T11:03:12.223406;Papua New Guinea;1;0;0;0;0;1;0;1;0
2020-04-06T11:03:12.223406;Saint Pierre Miquelon;1;0;0;0;0;1;0;173;0
2020-04-06T11:03:12.223406;South Sudan;1;0;0;0;0;1;0;9;0
2020-04-06T11:03:12.223406;Timor-Leste;1;0;0;0;0;1;0;8;0
2020-04-06T21:30:42.412488;USA;362995;26322;10735;1119;19313;332947;8871;1097;32
2020-04-06T21:30:42.412488;Spain;136675;5029;13341;700;40437;82897;6931;2923;285
2020-04-06T21:30:42.412488;Italy;132547;3599;16523;636;22837;93187;3898;2192;273
2020-04-06T21:30:42.412488;Germany;102453;2330;1735;151;28700;72018;4895;1223;21
2020-04-06T21:30:42.412488;France;98010;5171;8911;833;17250;71849;7072;1502;137
2020-04-06T21:30:42.412488;Iran;60500;2274;3739;136;24236;32525;4083;720;45
2020-04-06T21:30:42.412488;UK;51608;3802;5373;439;135;46100;1559;760;79
2020-04-06T21:30:42.412488;Turkey;30217;3148;649;75;1326;28242;1415;358;8
2020-04-06T21:30:42.412488;Switzerland;21657;557;765;50;8056;12836;391;2502;88
2020-04-06T21:30:42.412488;Belgium;20814;1123;1632;185;3986;15196;1257;1796;141
2020-04-06T21:30:42.412488;Netherlands;18803;952;1867;101;250;16686;1409;1097;109
2020-04-06T21:30:42.412488;Canada;16558;1046;322;42;3534;12702;426;439;9
2020-04-06T21:30:42.412488;Austria;12293;242;220;16;3463;8610;250;1365;24
2020-04-06T21:30:42.412488;Brazil;12056;802;553;67;127;11376;296;57;3
2020-04-06T21:30:42.412488;Portugal;11730;452;311;16;140;11279;270;1150;31
2020-04-06T21:30:42.412488;S. Korea;10284;47;186;3;6598;3500;55;201;4
2020-04-06T21:30:42.412488;Israel;8904;474;57;8;585;8262;140;1029;7
2020-04-06T21:30:42.412488;Sweden;7206;376;477;76;205;6524;590;714;47
2020-04-06T21:30:42.412488;Russia;6343;954;47;2;406;5890;8;43;3
2020-04-06T21:30:42.412488;Australia;5795;45;41;4;2432;3322;96;227;2
2020-04-06T21:30:42.412488;Norway;5763;76;76;5;32;5655;83;1063;14
2020-04-06T21:30:42.412488;Ireland;5364;370;174;16;25;5165;165;1086;35
2020-04-06T21:30:42.412488;Chile;4815;344;37;3;728;4050;327;252;2
2020-04-06T21:30:42.412488;India;4778;489;136;18;375;4267;0;3;10
2020-04-06T21:30:42.412488;Czechia;4735;148;78;11;121;4536;84;442;7
2020-04-06T21:30:42.412488;Denmark;4681;312;187;8;1378;3116;144;808;32
2020-04-06T21:30:42.412488;Poland;4413;311;107;13;162;4144;50;117;3
2020-04-06T21:30:42.412488;Romania;4057;193;176;25;406;3475;179;211;9
2020-04-06T21:30:42.412488;Malaysia;3793;131;62;1;1241;2490;102;117;2
2020-04-06T21:30:42.412488;Pakistan;3766;609;53;6;259;3454;17;17;2
2020-04-06T21:30:42.412488;Ecuador;3747;101;191;11;100;3456;156;212;11
2020-04-06T21:30:42.412488;Philippines;3660;414;163;11;73;3424;1;33;1
2020-04-06T21:30:42.412488;Japan;3654;0;85;0;575;2994;69;29;7
2020-04-06T21:30:42.412488;Luxembourg;2843;39;41;5;500;2302;33;4542;65
2020-04-06T21:30:42.412488;Saudi Arabia;2605;203;38;4;551;2016;41;75;1
2020-04-06T21:30:42.412488;Peru;2561;280;92;9;997;1472;89;78;3
2020-04-06T21:30:42.412488;Indonesia;2491;218;209;11;192;2090;0;9;8
2020-04-06T21:30:42.412488;Thailand;2220;51;26;3;793;1401;23;32;4
2020-04-06T21:30:42.412488;Serbia;2200;292;58;7;54;2088;101;252;7
2020-04-06T21:30:42.412488;Finland;2176;249;27;-1;300;1849;81;393;5
2020-04-06T21:30:42.412488;Mexico;2143;253;94;15;633;1416;293;17;7
2020-04-06T21:30:42.412488;UAE;2076;277;11;1;167;1898;1;210;1
2020-04-06T21:30:42.412488;Panama;1988;187;54;8;13;1921;78;461;13
2020-04-06T21:30:42.412488;Qatar;1832;228;4;0;131;1697;37;636;1
2020-04-06T21:30:42.412488;Dominican Republic;1828;83;86;4;33;1709;147;169;8
2020-04-06T21:30:42.412488;Greece;1755;20;79;6;269;1407;90;168;8
2020-04-06T21:30:42.412488;South Africa;1686;31;12;1;95;1579;7;28;2
2020-04-06T21:30:42.412488;Colombia;1579;94;46;11;88;1445;50;31;9
2020-04-06T21:30:42.412488;Iceland;1562;76;6;2;460;1096;11;4577;18
2020-04-06T21:30:42.412488;Argentina;1554;0;48;2;325;1181;94;34;1
2020-04-06T21:30:42.412488;Algeria;1423;103;173;21;90;1160;46;32;4
2020-04-06T21:30:42.412488;Singapore;1375;66;6;0;344;1025;25;235;1
2020-04-06T21:30:42.412488;Egypt;1322;149;85;7;259;978;0;13;8
2020-04-06T21:30:42.412488;Ukraine;1319;11;38;1;28;1253;16;30;9
2020-04-06T21:30:42.412488;Croatia;1222;40;16;1;130;1076;36;298;4
2020-04-06T21:30:42.412488;Morocco;1120;99;80;10;81;959;1;30;2
2020-04-06T21:30:42.412488;Estonia;1108;11;19;4;62;1027;14;835;14
2020-04-06T21:30:42.412488;New Zealand;1106;67;1;0;176;929;3;229;2
2020-04-06T21:30:42.412488;Iraq;1031;70;64;3;344;623;0;26;2
2020-04-06T21:30:42.412488;Slovenia;1021;24;30;2;102;889;30;491;14
2020-04-06T21:30:42.412488;Moldova;965;101;19;4;37;909;80;239;5
2020-04-06T21:30:42.412488;Hong Kong;915;24;4;0;216;695;12;122;5
2020-04-06T21:30:42.412488;Lithuania;843;32;15;2;8;820;11;310;6
2020-04-06T21:30:42.412488;Armenia;833;11;8;1;62;763;30;281;3
2020-04-06T21:30:42.412488;Bahrain;756;56;4;0;458;294;4;444;2
2020-04-06T21:30:42.412488;Hungary;744;11;38;4;67;639;17;77;4
2020-04-06T21:30:42.412488;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-06T21:30:42.412488;Belarus;700;138;13;5;53;634;11;74;1
2020-04-06T21:30:42.412488;Bosnia and Herzegovina;674;20;29;6;47;598;4;205;9
2020-04-06T21:30:42.412488;Kuwait;665;109;1;0;103;561;20;156;2
2020-04-06T21:30:42.412488;Kazakhstan;662;78;6;0;46;610;16;35;3
2020-04-06T21:30:42.412488;Cameroon;658;8;9;0;17;632;0;25;3
2020-04-06T21:30:42.412488;Azerbaijan;641;57;7;0;44;590;11;63;7
2020-04-06T21:30:42.412488;Tunisia;596;22;22;0;5;569;39;50;2
2020-04-06T21:30:42.412488;North Macedonia;570;15;23;5;30;517;15;274;11
2020-04-06T21:30:42.412488;Bulgaria;549;18;22;2;39;488;26;79;3
2020-04-06T21:30:42.412488;Latvia;542;9;1;0;16;525;5;287;5
2020-04-06T21:30:42.412488;Lebanon;541;14;19;1;60;462;27;79;3
2020-04-06T21:30:42.412488;Slovakia;534;49;2;1;8;524;3;98;4
2020-04-06T21:30:42.412488;Andorra;525;24;21;3;31;473;12;6795;272
2020-04-06T21:30:42.412488;Costa Rica;467;13;2;0;18;447;14;92;4
2020-04-06T21:30:42.412488;Cyprus;465;19;9;0;45;411;11;385;7
2020-04-06T21:30:42.412488;Uzbekistan;457;115;2;0;30;425;8;14;6
2020-04-06T21:30:42.412488;Uruguay;406;0;6;0;104;296;14;117;2
2020-04-06T21:30:42.412488;Albania;377;16;21;1;116;240;7;131;7
2020-04-06T21:30:42.412488;Taiwan;373;10;5;0;57;311;0;16;2
2020-04-06T21:30:42.412488;Afghanistan;367;18;11;4;18;338;0;9;3
2020-04-06T21:30:42.412488;Cuba;350;30;9;1;18;323;12;31;8
2020-04-06T21:30:42.412488;Jordan;349;4;6;1;126;217;5;34;6
2020-04-06T21:30:42.412488;Réunion;349;5;0;0;40;309;4;390;0
2020-04-06T21:30:42.412488;Burkina Faso;345;0;17;0;90;238;0;17;8
2020-04-06T21:30:42.412488;Oman;331;33;2;0;61;268;3;65;4
2020-04-06T21:30:42.412488;Channel Islands;323;14;7;1;27;289;0;1858;40
2020-04-06T21:30:42.412488;Ivory Coast;323;62;3;0;41;279;0;12;1
2020-04-06T21:30:42.412488;Honduras;298;30;22;0;6;270;10;30;2
2020-04-06T21:30:42.412488;San Marino;266;0;32;0;35;199;14;7839;943
2020-04-06T21:30:42.412488;Niger;253;69;10;0;26;217;0;10;4
2020-04-06T21:30:42.412488;Palestine;253;16;1;0;25;227;0;50;2
2020-04-06T21:30:42.412488;Vietnam;245;4;0;0;95;150;8;3;0
2020-04-06T21:30:42.412488;Mauritius;244;17;7;0;7;230;2;192;6
2020-04-06T21:30:42.412488;Malta;241;14;0;0;5;236;3;546;0
2020-04-06T21:30:42.412488;Nigeria;238;6;5;0;35;198;2;1;2
2020-04-06T21:30:42.412488;Montenegro;233;19;2;0;1;230;4;371;3
2020-04-06T21:30:42.412488;Senegal;226;4;2;0;92;132;1;13;1
2020-04-06T21:30:42.412488;Kyrgyzstan;216;69;4;3;33;179;5;33;6
2020-04-06T21:30:42.412488;Ghana;214;0;5;0;31;178;2;7;2
2020-04-06T21:30:42.412488;Georgia;188;14;2;0;39;147;6;47;5
2020-04-06T21:30:42.412488;Bolivia;183;26;11;1;2;170;3;16;9
2020-04-06T21:30:42.412488;Faeroe Islands;183;2;0;0;107;76;1;3745;0
2020-04-06T21:30:42.412488;Sri Lanka;178;2;5;0;38;135;5;8;2
2020-04-06T21:30:42.412488;DRC;161;7;18;0;5;138;0;2;2
2020-04-06T21:30:42.412488;Venezuela;159;0;7;0;52;100;6;6;2
2020-04-06T21:30:42.412488;Kenya;158;16;6;2;4;148;2;3;1
2020-04-06T21:30:42.412488;Martinique;151;2;4;0;50;97;20;402;11
2020-04-06T21:30:42.412488;Mayotte;147;0;2;0;14;131;3;539;7
2020-04-06T21:30:42.412488;Isle of Man;139;12;1;0;55;83;0;1635;12
2020-04-06T21:30:42.412488;Guadeloupe;135;0;7;0;31;97;14;337;17
2020-04-06T21:30:42.412488;Brunei ;135;0;1;0;82;52;3;309;2
2020-04-06T21:30:42.412488;Bangladesh;123;35;12;3;33;78;1;7;7
2020-04-06T21:30:42.412488;Guinea;121;0;0;0;5;116;0;9;0
2020-04-06T21:30:42.412488;Cambodia;114;0;0;0;53;61;1;7;0
2020-04-06T21:30:42.412488;Paraguay;113;9;5;2;12;96;8;16;7
2020-04-06T21:30:42.412488;Gibraltar;109;6;0;0;52;57;0;3235;0
2020-04-06T21:30:42.412488;Trinidad and Tobago;105;1;8;1;1;96;0;75;6
2020-04-06T21:30:42.412488;Rwanda;105;1;0;0;4;101;0;8;0
2020-04-06T21:30:42.412488;Madagascar;82;10;0;0;2;80;6;3;0
2020-04-06T21:30:42.412488;Liechtenstein;77;0;1;0;55;21;0;2020;26
2020-04-06T21:30:42.412488;Monaco;77;4;1;0;4;72;4;1962;25
2020-04-06T21:30:42.412488;Aruba;71;7;0;0;2;69;0;665;0
2020-04-06T21:30:42.412488;Guatemala;70;0;3;0;15;52;3;4;2
2020-04-06T21:30:42.412488;El Salvador;69;7;4;1;5;60;4;11;6
2020-04-06T21:30:42.412488;French Guiana;68;0;0;0;27;41;1;228;0
2020-04-06T21:30:42.412488;Djibouti;59;0;0;0;9;50;0;60;0
2020-04-06T21:30:42.412488;Jamaica;58;0;3;0;8;47;0;20;1
2020-04-06T21:30:42.412488;Barbados;56;0;1;0;6;49;4;195;3
2020-04-06T21:30:42.412488;Togo;52;8;3;0;22;27;0;6;4
2020-04-06T21:30:42.412488;Uganda;52;0;0;0;0;52;0;1;0
2020-04-06T21:30:42.412488;Mali;47;2;5;0;9;33;0;2;2
2020-04-06T21:30:42.412488;Congo;45;0;5;0;2;38;0;8;9
2020-04-06T21:30:42.412488;Ethiopia;44;1;2;0;4;38;1;4;2
2020-04-06T21:30:42.412488;Macao;44;0;0;0;10;34;0;68;0
2020-04-06T21:30:42.412488;French Polynesia;42;1;0;0;0;42;0;150;0
2020-04-06T21:30:42.412488;Cayman Islands;39;0;1;0;1;37;0;593;15
2020-04-06T21:30:42.412488;Zambia;39;0;1;0;5;33;0;2;5
2020-04-06T21:30:42.412488;Sint Maarten;37;12;6;2;1;30;0;863;140
2020-04-06T21:30:42.412488;Bermuda;37;0;0;0;14;23;0;594;0
2020-04-06T21:30:42.412488;Saint Martin;32;0;2;0;7;23;6;828;52
2020-04-06T21:30:42.412488;Eritrea;31;2;0;0;0;31;0;9;0
2020-04-06T21:30:42.412488;Bahamas;29;0;5;0;4;20;1;74;13
2020-04-06T21:30:42.412488;Guyana;29;5;4;0;0;25;0;37;5
2020-04-06T21:30:42.412488;Gabon;24;3;1;0;1;22;0;11;4
2020-04-06T21:30:42.412488;Haiti;24;3;1;0;0;23;0;2;9
2020-04-06T21:30:42.412488;Tanzania;24;2;1;0;3;20;0;4;2
2020-04-06T21:30:42.412488;Benin;23;1;1;1;5;17;0;2;8
2020-04-06T21:30:42.412488;Myanmar;22;1;1;0;0;21;0;4;2
2020-04-06T21:30:42.412488;Syria;19;0;2;0;2;15;0;1;1
2020-04-06T21:30:42.412488;Maldives;19;0;0;0;13;6;0;35;0
2020-04-06T21:30:42.412488;Libya;18;0;1;0;1;16;0;3;1
2020-04-06T21:30:42.412488;Guinea-Bissau;18;0;0;0;0;18;0;9;0
2020-04-06T21:30:42.412488;New Caledonia;18;0;0;0;1;17;0;63;0
2020-04-06T21:30:42.412488;Angola;16;2;2;0;2;12;0;5;6
2020-04-06T21:30:42.412488;Equatorial Guinea;16;0;0;0;3;13;0;11;0
2020-04-06T21:30:42.412488;Namibia;16;0;0;0;3;13;0;6;0
2020-04-06T21:30:42.412488;Antigua and Barbuda;15;0;0;0;0;15;1;153;0
2020-04-06T21:30:42.412488;Mongolia;15;1;0;0;2;13;0;5;0
2020-04-06T21:30:42.412488;Liberia;14;1;3;0;3;8;0;3;6
2020-04-06T21:30:42.412488;Dominica;14;0;0;0;0;14;0;194;0
2020-04-06T21:30:42.412488;Fiji;14;2;0;0;0;14;0;16;0
2020-04-06T21:30:42.412488;Saint Lucia;14;0;0;0;1;13;0;76;0
2020-04-06T21:30:42.412488;Curaçao;13;2;1;0;5;7;0;79;6
2020-04-06T21:30:42.412488;Sudan;12;0;2;0;2;8;0;3;5
2020-04-06T21:30:42.412488;Grenada;12;0;0;0;0;12;2;107;0
2020-04-06T21:30:42.412488;Laos;12;1;0;0;0;12;0;2;0
2020-04-06T21:30:42.412488;Greenland;11;0;0;0;4;7;0;194;0
2020-04-06T21:30:42.412488;Seychelles;11;1;0;0;0;11;0;112;0
2020-04-06T21:30:42.412488;Suriname;10;0;1;0;0;9;0;17;2
2020-04-06T21:30:42.412488;Zimbabwe;10;1;1;0;0;9;0;7;7
2020-04-06T21:30:42.412488;Mozambique;10;0;0;0;1;9;0;3;0
2020-04-06T21:30:42.412488;Saint Kitts and Nevis;10;0;0;0;0;10;0;188;0
2020-04-06T21:30:42.412488;Eswatini;10;1;0;0;4;6;0;9;0
2020-04-06T21:30:42.412488;MS Zaandam;9;0;2;0;0;7;0;0;0
2020-04-06T21:30:42.412488;Nepal;9;0;0;0;1;8;0;3;0
2020-04-06T21:30:42.412488;Chad;9;0;0;0;0;9;0;5;0
2020-04-06T21:30:42.412488;CAR;8;0;0;0;0;8;0;2;0
2020-04-06T21:30:42.412488;Belize;7;2;1;1;0;6;1;18;3
2020-04-06T21:30:42.412488;Cabo Verde;7;0;1;0;1;5;0;13;2
2020-04-06T21:30:42.412488;Vatican City;7;0;0;0;0;7;0;8739;0
2020-04-06T21:30:42.412488;St. Vincent Grenadines;7;0;0;0;1;6;0;63;0
2020-04-06T21:30:42.412488;Somalia;7;0;0;0;1;6;0;4;0
2020-04-06T21:30:42.412488;Botswana;6;0;1;0;0;5;0;3;4
2020-04-06T21:30:42.412488;Mauritania;6;0;1;0;2;3;0;1;2
2020-04-06T21:30:42.412488;Nicaragua;6;0;1;0;0;5;0;9;2
2020-04-06T21:30:42.412488;Montserrat;6;0;0;0;0;6;0;1202;0
2020-04-06T21:30:42.412488;St. Barth;6;0;0;0;1;5;0;607;0
2020-04-06T21:30:42.412488;Sierra Leone;6;0;0;0;0;6;0;8;0
2020-04-06T21:30:42.412488;Turks and Caicos;5;0;1;0;0;4;0;129;26
2020-04-06T21:30:42.412488;Bhutan;5;0;0;0;2;3;0;6;0
2020-04-06T21:30:42.412488;Malawi;5;1;0;0;0;5;1;3;0
2020-04-06T21:30:42.412488;Gambia;4;0;1;0;2;1;0;2;4
2020-04-06T21:30:42.412488;Sao Tome and Principe;4;4;0;0;0;4;0;18;0
2020-04-06T21:30:42.412488;Western Sahara;4;0;0;0;0;4;0;7;0
2020-04-06T21:30:42.412488;Anguilla;3;0;0;0;0;3;0;200;0
2020-04-06T21:30:42.412488;British Virgin Islands;3;0;0;0;0;3;0;99;0
2020-04-06T21:30:42.412488;Burundi;3;0;0;0;0;3;0;3;0
2020-04-06T21:30:42.412488;Caribbean Netherlands;2;0;0;0;0;2;0;76;0
2020-04-06T21:30:42.412488;Falkland Islands;2;0;0;0;0;2;0;575;0
2020-04-06T21:30:42.412488;Papua New Guinea;2;1;0;0;0;2;0;2;0
2020-04-06T21:30:42.412488;Saint Pierre Miquelon;1;0;0;0;0;1;0;173;0
2020-04-06T21:30:42.412488;South Sudan;1;0;0;0;0;1;0;9;0
2020-04-06T21:30:42.412488;Timor-Leste;1;0;0;0;0;1;0;8;0
2020-04-07T11:04:12.635400;USA;367650;646;10943;72;19810;336897;8983;1111;33
2020-04-07T11:04:12.635400;Spain;140510;3835;13798;457;43208;83504;7069;3005;295
2020-04-07T11:04:12.635400;Italy;132547;0;16523;0;22837;93187;3898;2192;273
2020-04-07T11:04:12.635400;Germany;103375;0;1810;0;36081;65484;4895;1234;22
2020-04-07T11:04:12.635400;France;98010;0;8911;0;17250;71849;7072;1502;137
2020-04-07T11:04:12.635400;Iran;62589;2089;3872;133;27039;31678;3987;745;46
2020-04-07T11:04:12.635400;UK;51608;0;5373;0;135;46100;1559;760;79
2020-04-07T11:04:12.635400;Turkey;30217;0;649;0;1326;28242;1415;358;8
2020-04-07T11:04:12.635400;Belgium;22194;1380;2035;403;4157;16002;1260;1915;176
2020-04-07T11:04:12.635400;Switzerland;21907;250;787;22;8056;13064;391;2531;91
2020-04-07T11:04:12.635400;Netherlands;18803;0;1867;0;250;16686;1409;1097;109
2020-04-07T11:04:12.635400;Canada;16667;0;323;0;3616;12728;426;442;9
2020-04-07T11:04:12.635400;Austria;12427;130;243;23;4046;8138;243;1380;27
2020-04-07T11:04:12.635400;Brazil;12240;57;566;2;127;11547;296;58;3
2020-04-07T11:04:12.635400;Portugal;11730;0;311;0;140;11279;270;1150;31
2020-04-07T11:04:12.635400;S. Korea;10331;47;192;6;6694;3445;55;202;4
2020-04-07T11:04:12.635400;Israel;9006;102;59;2;683;8264;153;1040;7
2020-04-07T11:04:12.635400;Russia;7497;1154;58;11;494;6945;8;51;4
2020-04-07T11:04:12.635400;Sweden;7206;0;477;0;205;6524;590;714;47
2020-04-07T11:04:12.635400;Australia;5908;13;46;1;2547;3315;93;232;2
2020-04-07T11:04:12.635400;Norway;5866;1;83;7;32;5751;83;1082;15
2020-04-07T11:04:12.635400;Ireland;5364;0;174;0;25;5165;165;1086;35
2020-04-07T11:04:12.635400;Denmark;4978;297;187;0;1378;3413;144;859;32
2020-04-07T11:04:12.635400;India;4858;80;137;1;382;4339;0;4;10
2020-04-07T11:04:12.635400;Czechia;4828;6;80;2;127;4621;86;451;7
2020-04-07T11:04:12.635400;Chile;4815;0;37;0;728;4050;327;252;2
2020-04-07T11:04:12.635400;Poland;4532;119;111;4;191;4230;50;120;3
2020-04-07T11:04:12.635400;Romania;4417;360;182;6;460;3775;274;230;9
2020-04-07T11:04:12.635400;Pakistan;4004;238;54;1;429;3521;28;18;2
2020-04-07T11:04:12.635400;Malaysia;3963;170;63;1;1321;2579;92;122;2
2020-04-07T11:04:12.635400;Japan;3906;0;92;0;592;3222;79;31;7
2020-04-07T11:04:12.635400;Philippines;3764;104;177;14;84;3503;1;34;2
2020-04-07T11:04:12.635400;Ecuador;3747;0;191;0;100;3456;156;212;11
2020-04-07T11:04:12.635400;Luxembourg;2843;0;41;0;500;2302;33;4542;65
2020-04-07T11:04:12.635400;Saudi Arabia;2752;147;38;0;551;2163;41;79;1
2020-04-07T11:04:12.635400;Indonesia;2738;247;221;12;204;2313;0;10;8
2020-04-07T11:04:12.635400;Peru;2561;0;92;0;997;1472;89;78;3
2020-04-07T11:04:12.635400;Mexico;2439;296;125;31;633;1681;89;19;10
2020-04-07T11:04:12.635400;Finland;2308;132;27;0;300;1981;81;417;5
2020-04-07T11:04:12.635400;Thailand;2258;38;27;1;824;1407;30;32;4
2020-04-07T11:04:12.635400;Serbia;2200;0;58;0;118;2024;101;252;7
2020-04-07T11:04:12.635400;Panama;2100;0;55;0;14;2031;88;487;13
2020-04-07T11:04:12.635400;UAE;2076;0;11;0;167;1898;1;210;1
2020-04-07T11:04:12.635400;Qatar;1832;0;4;0;131;1697;37;636;1
2020-04-07T11:04:12.635400;Dominican Republic;1828;0;86;0;33;1709;147;169;8
2020-04-07T11:04:12.635400;Greece;1755;0;79;0;269;1407;90;168;8
2020-04-07T11:04:12.635400;South Africa;1686;0;12;0;95;1579;7;28;2
2020-04-07T11:04:12.635400;Argentina;1628;0;53;0;325;1250;94;36;1
2020-04-07T11:04:12.635400;Colombia;1579;0;46;0;88;1445;50;31;9
2020-04-07T11:04:12.635400;Iceland;1562;0;6;0;460;1096;11;4577;18
2020-04-07T11:04:12.635400;Ukraine;1462;143;45;7;28;1389;16;33;1
2020-04-07T11:04:12.635400;Algeria;1423;0;173;0;90;1160;46;32;4
2020-04-07T11:04:12.635400;Singapore;1375;0;6;0;344;1025;25;235;1
2020-04-07T11:04:12.635400;Egypt;1322;0;85;0;259;978;0;13;8
2020-04-07T11:04:12.635400;Croatia;1222;0;16;0;130;1076;36;298;4
2020-04-07T11:04:12.635400;New Zealand;1160;54;1;0;241;918;14;241;2
2020-04-07T11:04:12.635400;Estonia;1149;41;21;2;69;1059;12;866;16
2020-04-07T11:04:12.635400;Morocco;1141;21;83;3;88;970;1;31;2
2020-04-07T11:04:12.635400;Iraq;1031;0;64;0;344;623;0;26;2
2020-04-07T11:04:12.635400;Slovenia;1021;0;30;0;102;889;30;491;14
2020-04-07T11:04:12.635400;Moldova;965;0;21;2;40;904;80;239;5
2020-04-07T11:04:12.635400;Hong Kong;936;21;4;0;236;696;12;125;5
2020-04-07T11:04:12.635400;Lithuania;880;37;15;0;8;857;11;323;6
2020-04-07T11:04:12.635400;Armenia;853;20;8;0;87;758;30;288;3
2020-04-07T11:04:12.635400;Hungary;817;73;47;9;71;699;17;85;5
2020-04-07T11:04:12.635400;Bahrain;756;0;4;0;458;294;4;444;2
2020-04-07T11:04:12.635400;Bosnia and Herzegovina;744;70;33;4;68;643;4;227;10
2020-04-07T11:04:12.635400;Kuwait;743;78;1;0;105;637;23;174;2
2020-04-07T11:04:12.635400;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-07T11:04:12.635400;Belarus;700;0;13;0;53;634;11;74;1
2020-04-07T11:04:12.635400;Kazakhstan;685;23;6;0;50;629;16;36;3
2020-04-07T11:04:12.635400;Cameroon;658;0;9;0;17;632;0;25;3
2020-04-07T11:04:12.635400;Azerbaijan;641;0;7;0;44;590;11;63;7
2020-04-07T11:04:12.635400;Tunisia;596;0;22;0;5;569;39;50;2
2020-04-07T11:04:12.635400;North Macedonia;570;0;23;0;30;517;15;274;11
2020-04-07T11:04:12.635400;Bulgaria;565;16;22;0;42;501;26;81;3
2020-04-07T11:04:12.635400;Lebanon;548;7;19;0;60;469;27;80;3
